# Lightning emoji catalogue; Unicode Emoji 17.0; emojis crate 0.8.2
# emoji\tname\taliases\tcategory\tbaseEmoji\ttone
🤽🏼‍♂️	man playing water polo: medium-light skin tone		People & Body	🤽‍♂️	medium-light
🤽🏽‍♂️	man playing water polo: medium skin tone		People & Body	🤽‍♂️	medium
🤽🏾‍♂️	man playing water polo: medium-dark skin tone		People & Body	🤽‍♂️	medium-dark
🤽🏿‍♂️	man playing water polo: dark skin tone		People & Body	🤽‍♂️	dark
🤽‍♀️	woman playing water polo	woman_playing_water_polo	People & Body	🤽‍♀️	default
🤽🏻‍♀️	woman playing water polo: light skin tone		People & Body	🤽‍♀️	light
🤽🏼‍♀️	woman playing water polo: medium-light skin tone		People & Body	🤽‍♀️	medium-light
🤽🏽‍♀️	woman playing water polo: medium skin tone		People & Body	🤽‍♀️	medium
🤽🏾‍♀️	woman playing water polo: medium-dark skin tone		People & Body	🤽‍♀️	medium-dark
🤽🏿‍♀️	woman playing water polo: dark skin tone		People & Body	🤽‍♀️	dark
🤾	person playing handball	handball_person	People & Body	🤾	default
🤾🏻	person playing handball: light skin tone		People & Body	🤾	light
🤾🏼	person playing handball: medium-light skin tone		People & Body	🤾	medium-light
🤾🏽	person playing handball: medium skin tone		People & Body	🤾	medium
🤾🏾	person playing handball: medium-dark skin tone		People & Body	🤾	medium-dark
🤾🏿	person playing handball: dark skin tone		People & Body	🤾	dark
🤾‍♂️	man playing handball	man_playing_handball	People & Body	🤾‍♂️	default
🤾🏻‍♂️	man playing handball: light skin tone		People & Body	🤾‍♂️	light
🤾🏼‍♂️	man playing handball: medium-light skin tone		People & Body	🤾‍♂️	medium-light
🤾🏽‍♂️	man playing handball: medium skin tone		People & Body	🤾‍♂️	medium
🤾🏾‍♂️	man playing handball: medium-dark skin tone		People & Body	🤾‍♂️	medium-dark
🤾🏿‍♂️	man playing handball: dark skin tone		People & Body	🤾‍♂️	dark
🤾‍♀️	woman playing handball	woman_playing_handball	People & Body	🤾‍♀️	default
🤾🏻‍♀️	woman playing handball: light skin tone		People & Body	🤾‍♀️	light
🤾🏼‍♀️	woman playing handball: medium-light skin tone		People & Body	🤾‍♀️	medium-light
🤾🏽‍♀️	woman playing handball: medium skin tone		People & Body	🤾‍♀️	medium
🤾🏾‍♀️	woman playing handball: medium-dark skin tone		People & Body	🤾‍♀️	medium-dark
🤾🏿‍♀️	woman playing handball: dark skin tone		People & Body	🤾‍♀️	dark
🤹	person juggling	juggling_person	People & Body	🤹	default
🤹🏻	person juggling: light skin tone		People & Body	🤹	light
🤹🏼	person juggling: medium-light skin tone		People & Body	🤹	medium-light
🤹🏽	person juggling: medium skin tone		People & Body	🤹	medium
🤹🏾	person juggling: medium-dark skin tone		People & Body	🤹	medium-dark
🤹🏿	person juggling: dark skin tone		People & Body	🤹	dark
🤹‍♂️	man juggling	man_juggling	People & Body	🤹‍♂️	default
🤹🏻‍♂️	man juggling: light skin tone		People & Body	🤹‍♂️	light
🤹🏼‍♂️	man juggling: medium-light skin tone		People & Body	🤹‍♂️	medium-light
🤹🏽‍♂️	man juggling: medium skin tone		People & Body	🤹‍♂️	medium
🤹🏾‍♂️	man juggling: medium-dark skin tone		People & Body	🤹‍♂️	medium-dark
🤹🏿‍♂️	man juggling: dark skin tone		People & Body	🤹‍♂️	dark
🤹‍♀️	woman juggling	woman_juggling	People & Body	🤹‍♀️	default
🤹🏻‍♀️	woman juggling: light skin tone		People & Body	🤹‍♀️	light
🤹🏼‍♀️	woman juggling: medium-light skin tone		People & Body	🤹‍♀️	medium-light
🤹🏽‍♀️	woman juggling: medium skin tone		People & Body	🤹‍♀️	medium
🤹🏾‍♀️	woman juggling: medium-dark skin tone		People & Body	🤹‍♀️	medium-dark
🤹🏿‍♀️	woman juggling: dark skin tone		People & Body	🤹‍♀️	dark
🧘	person in lotus position	lotus_position	People & Body	🧘	default
🧘🏻	person in lotus position: light skin tone		People & Body	🧘	light
🧘🏼	person in lotus position: medium-light skin tone		People & Body	🧘	medium-light
🧘🏽	person in lotus position: medium skin tone		People & Body	🧘	medium
🧘🏾	person in lotus position: medium-dark skin tone		People & Body	🧘	medium-dark
🧘🏿	person in lotus position: dark skin tone		People & Body	🧘	dark
🧘‍♂️	man in lotus position	lotus_position_man	People & Body	🧘‍♂️	default
🧘🏻‍♂️	man in lotus position: light skin tone		People & Body	🧘‍♂️	light
🧘🏼‍♂️	man in lotus position: medium-light skin tone		People & Body	🧘‍♂️	medium-light
🧘🏽‍♂️	man in lotus position: medium skin tone		People & Body	🧘‍♂️	medium
🧘🏾‍♂️	man in lotus position: medium-dark skin tone		People & Body	🧘‍♂️	medium-dark
🧘🏿‍♂️	man in lotus position: dark skin tone		People & Body	🧘‍♂️	dark
🧘‍♀️	woman in lotus position	lotus_position_woman	People & Body	🧘‍♀️	default
🧘🏻‍♀️	woman in lotus position: light skin tone		People & Body	🧘‍♀️	light
🧘🏼‍♀️	woman in lotus position: medium-light skin tone		People & Body	🧘‍♀️	medium-light
🧘🏽‍♀️	woman in lotus position: medium skin tone		People & Body	🧘‍♀️	medium
🧘🏾‍♀️	woman in lotus position: medium-dark skin tone		People & Body	🧘‍♀️	medium-dark
🧘🏿‍♀️	woman in lotus position: dark skin tone		People & Body	🧘‍♀️	dark
🛀	person taking bath	bath	People & Body	🛀	default
🛀🏻	person taking bath: light skin tone		People & Body	🛀	light
🛀🏼	person taking bath: medium-light skin tone		People & Body	🛀	medium-light
🛀🏽	person taking bath: medium skin tone		People & Body	🛀	medium
🛀🏾	person taking bath: medium-dark skin tone		People & Body	🛀	medium-dark
🛀🏿	person taking bath: dark skin tone		People & Body	🛀	dark
🛌	person in bed	sleeping_bed	People & Body	🛌	default
🛌🏻	person in bed: light skin tone		People & Body	🛌	light
🛌🏼	person in bed: medium-light skin tone		People & Body	🛌	medium-light
🛌🏽	person in bed: medium skin tone		People & Body	🛌	medium
🛌🏾	person in bed: medium-dark skin tone		People & Body	🛌	medium-dark
🛌🏿	person in bed: dark skin tone		People & Body	🛌	dark
🧑‍🤝‍🧑	people holding hands	people_holding_hands	People & Body	🧑‍🤝‍🧑	default
🧑🏻‍🤝‍🧑🏻	people holding hands: light skin tone		People & Body	🧑‍🤝‍🧑	light
🧑🏼‍🤝‍🧑🏼	people holding hands: medium-light skin tone		People & Body	🧑‍🤝‍🧑	medium-light
🧑🏽‍🤝‍🧑🏽	people holding hands: medium skin tone		People & Body	🧑‍🤝‍🧑	medium
🧑🏾‍🤝‍🧑🏾	people holding hands: medium-dark skin tone		People & Body	🧑‍🤝‍🧑	medium-dark
🧑🏿‍🤝‍🧑🏿	people holding hands: dark skin tone		People & Body	🧑‍🤝‍🧑	dark
🧑🏻‍🤝‍🧑🏼	people holding hands: light skin tone, medium-light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏻‍🤝‍🧑🏽	people holding hands: light skin tone, medium skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏻‍🤝‍🧑🏾	people holding hands: light skin tone, medium-dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏻‍🤝‍🧑🏿	people holding hands: light skin tone, dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏼‍🤝‍🧑🏻	people holding hands: medium-light skin tone, light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏼‍🤝‍🧑🏽	people holding hands: medium-light skin tone, medium skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏼‍🤝‍🧑🏾	people holding hands: medium-light skin tone, medium-dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏼‍🤝‍🧑🏿	people holding hands: medium-light skin tone, dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏽‍🤝‍🧑🏻	people holding hands: medium skin tone, light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏽‍🤝‍🧑🏼	people holding hands: medium skin tone, medium-light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏽‍🤝‍🧑🏾	people holding hands: medium skin tone, medium-dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏽‍🤝‍🧑🏿	people holding hands: medium skin tone, dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏾‍🤝‍🧑🏻	people holding hands: medium-dark skin tone, light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏾‍🤝‍🧑🏼	people holding hands: medium-dark skin tone, medium-light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏾‍🤝‍🧑🏽	people holding hands: medium-dark skin tone, medium skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏾‍🤝‍🧑🏿	people holding hands: medium-dark skin tone, dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏿‍🤝‍🧑🏻	people holding hands: dark skin tone, light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏿‍🤝‍🧑🏼	people holding hands: dark skin tone, medium-light skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏿‍🤝‍🧑🏽	people holding hands: dark skin tone, medium skin tone		People & Body	🧑‍🤝‍🧑	mixed
🧑🏿‍🤝‍🧑🏾	people holding hands: dark skin tone, medium-dark skin tone		People & Body	🧑‍🤝‍🧑	mixed
👭	women holding hands	two_women_holding_hands	People & Body	👭	default
👭🏻	women holding hands: light skin tone		People & Body	👭	light
👭🏼	women holding hands: medium-light skin tone		People & Body	👭	medium-light
👭🏽	women holding hands: medium skin tone		People & Body	👭	medium
👭🏾	women holding hands: medium-dark skin tone		People & Body	👭	medium-dark
👭🏿	women holding hands: dark skin tone		People & Body	👭	dark
👩🏻‍🤝‍👩🏼	women holding hands: light skin tone, medium-light skin tone		People & Body	👭	mixed
👩🏻‍🤝‍👩🏽	women holding hands: light skin tone, medium skin tone		People & Body	👭	mixed
👩🏻‍🤝‍👩🏾	women holding hands: light skin tone, medium-dark skin tone		People & Body	👭	mixed
👩🏻‍🤝‍👩🏿	women holding hands: light skin tone, dark skin tone		People & Body	👭	mixed
👩🏼‍🤝‍👩🏻	women holding hands: medium-light skin tone, light skin tone		People & Body	👭	mixed
👩🏼‍🤝‍👩🏽	women holding hands: medium-light skin tone, medium skin tone		People & Body	👭	mixed
👩🏼‍🤝‍👩🏾	women holding hands: medium-light skin tone, medium-dark skin tone		People & Body	👭	mixed
👩🏼‍🤝‍👩🏿	women holding hands: medium-light skin tone, dark skin tone		People & Body	👭	mixed
👩🏽‍🤝‍👩🏻	women holding hands: medium skin tone, light skin tone		People & Body	👭	mixed
👩🏽‍🤝‍👩🏼	women holding hands: medium skin tone, medium-light skin tone		People & Body	👭	mixed
👩🏽‍🤝‍👩🏾	women holding hands: medium skin tone, medium-dark skin tone		People & Body	👭	mixed
👩🏽‍🤝‍👩🏿	women holding hands: medium skin tone, dark skin tone		People & Body	👭	mixed
👩🏾‍🤝‍👩🏻	women holding hands: medium-dark skin tone, light skin tone		People & Body	👭	mixed
👩🏾‍🤝‍👩🏼	women holding hands: medium-dark skin tone, medium-light skin tone		People & Body	👭	mixed
👩🏾‍🤝‍👩🏽	women holding hands: medium-dark skin tone, medium skin tone		People & Body	👭	mixed
👩🏾‍🤝‍👩🏿	women holding hands: medium-dark skin tone, dark skin tone		People & Body	👭	mixed
👩🏿‍🤝‍👩🏻	women holding hands: dark skin tone, light skin tone		People & Body	👭	mixed
👩🏿‍🤝‍👩🏼	women holding hands: dark skin tone, medium-light skin tone		People & Body	👭	mixed
👩🏿‍🤝‍👩🏽	women holding hands: dark skin tone, medium skin tone		People & Body	👭	mixed
👩🏿‍🤝‍👩🏾	women holding hands: dark skin tone, medium-dark skin tone		People & Body	👭	mixed
👫	woman and man holding hands	couple	People & Body	👫	default
👫🏻	woman and man holding hands: light skin tone		People & Body	👫	light
👫🏼	woman and man holding hands: medium-light skin tone		People & Body	👫	medium-light
👫🏽	woman and man holding hands: medium skin tone		People & Body	👫	medium
👫🏾	woman and man holding hands: medium-dark skin tone		People & Body	👫	medium-dark
👫🏿	woman and man holding hands: dark skin tone		People & Body	👫	dark
👩🏻‍🤝‍👨🏼	woman and man holding hands: light skin tone, medium-light skin tone		People & Body	👫	mixed
👩🏻‍🤝‍👨🏽	woman and man holding hands: light skin tone, medium skin tone		People & Body	👫	mixed
👩🏻‍🤝‍👨🏾	woman and man holding hands: light skin tone, medium-dark skin tone		People & Body	👫	mixed
👩🏻‍🤝‍👨🏿	woman and man holding hands: light skin tone, dark skin tone		People & Body	👫	mixed
👩🏼‍🤝‍👨🏻	woman and man holding hands: medium-light skin tone, light skin tone		People & Body	👫	mixed
👩🏼‍🤝‍👨🏽	woman and man holding hands: medium-light skin tone, medium skin tone		People & Body	👫	mixed
👩🏼‍🤝‍👨🏾	woman and man holding hands: medium-light skin tone, medium-dark skin tone		People & Body	👫	mixed
👩🏼‍🤝‍👨🏿	woman and man holding hands: medium-light skin tone, dark skin tone		People & Body	👫	mixed
👩🏽‍🤝‍👨🏻	woman and man holding hands: medium skin tone, light skin tone		People & Body	👫	mixed
👩🏽‍🤝‍👨🏼	woman and man holding hands: medium skin tone, medium-light skin tone		People & Body	👫	mixed
👩🏽‍🤝‍👨🏾	woman and man holding hands: medium skin tone, medium-dark skin tone		People & Body	👫	mixed
👩🏽‍🤝‍👨🏿	woman and man holding hands: medium skin tone, dark skin tone		People & Body	👫	mixed
👩🏾‍🤝‍👨🏻	woman and man holding hands: medium-dark skin tone, light skin tone		People & Body	👫	mixed
👩🏾‍🤝‍👨🏼	woman and man holding hands: medium-dark skin tone, medium-light skin tone		People & Body	👫	mixed
👩🏾‍🤝‍👨🏽	woman and man holding hands: medium-dark skin tone, medium skin tone		People & Body	👫	mixed
👩🏾‍🤝‍👨🏿	woman and man holding hands: medium-dark skin tone, dark skin tone		People & Body	👫	mixed
👩🏿‍🤝‍👨🏻	woman and man holding hands: dark skin tone, light skin tone		People & Body	👫	mixed
👩🏿‍🤝‍👨🏼	woman and man holding hands: dark skin tone, medium-light skin tone		People & Body	👫	mixed
👩🏿‍🤝‍👨🏽	woman and man holding hands: dark skin tone, medium skin tone		People & Body	👫	mixed
👩🏿‍🤝‍👨🏾	woman and man holding hands: dark skin tone, medium-dark skin tone		People & Body	👫	mixed
👬	men holding hands	two_men_holding_hands	People & Body	👬	default
👬🏻	men holding hands: light skin tone		People & Body	👬	light
👬🏼	men holding hands: medium-light skin tone		People & Body	👬	medium-light
👬🏽	men holding hands: medium skin tone		People & Body	👬	medium
👬🏾	men holding hands: medium-dark skin tone		People & Body	👬	medium-dark
👬🏿	men holding hands: dark skin tone		People & Body	👬	dark
